sku_digiflazz,name,category,provider,base_price_minor,is_active,metadata,main_category,sub_category,product_type
pulsa-telkomsel-f66705ec,Telkomsel 103.000,Pulsa,TELKOMSEL,10173600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b77e1113,Telkomsel 104.000,Pulsa,TELKOMSEL,10272300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-1603b938,Telkomsel 105.000,Pulsa,TELKOMSEL,10371000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-d135f2be,Telkomsel 106.000,Pulsa,TELKOMSEL,10469700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-2f3ecdf2,Telkomsel 107.000,Pulsa,TELKOMSEL,10568400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-6a8da580,Telkomsel 108.000,Pulsa,TELKOMSEL,10667100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-27a8c498,Telkomsel 109.000,Pulsa,TELKOMSEL,10765800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-28075dad,Telkomsel 110.000,Pulsa,TELKOMSEL,10864500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-2a9f46f8,Telkomsel 111.000,Pulsa,TELKOMSEL,10963200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-8f3150a6,Telkomsel 112.000,Pulsa,TELKOMSEL,11061900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-ad981d6a,Telkomsel 113.000,Pulsa,TELKOMSEL,11160600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-03bf1325,Telkomsel 114.000,Pulsa,TELKOMSEL,11259300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-5586bb77,Telkomsel 115.000,Pulsa,TELKOMSEL,11358000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-af4c6980,Telkomsel 116.000,Pulsa,TELKOMSEL,11456700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-cb9ca7da,Telkomsel 117.000,Pulsa,TELKOMSEL,11555400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b9e05455,Telkomsel 118.000,Pulsa,TELKOMSEL,11654100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-5f8d3bdb,Telkomsel 119.000,Pulsa,TELKOMSEL,11752800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-cd8626da,Telkomsel 120.000,Pulsa,TELKOMSEL,11851500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-59cb8265,Telkomsel 121.000,Pulsa,TELKOMSEL,11950200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b1aaae61,Telkomsel 122.000,Pulsa,TELKOMSEL,12048900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-4db5b6bf,Telkomsel 123.000,Pulsa,TELKOMSEL,12147600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-902eeb91,Telkomsel 124.000,Pulsa,TELKOMSEL,12246300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-386aec2b,Telkomsel 125.000,Pulsa,TELKOMSEL,12345000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-ba2b8a43,Telkomsel 126.000,Pulsa,TELKOMSEL,12443700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-548a4fe9,Telkomsel 127.000,Pulsa,TELKOMSEL,12542400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-0abba307,Telkomsel 128.000,Pulsa,TELKOMSEL,12641100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-4a5c00c3,Telkomsel 129.000,Pulsa,TELKOMSEL,12739800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-93e25e96,Telkomsel 130.000,Pulsa,TELKOMSEL,12838500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-64312ad1,Telkomsel 131.000,Pulsa,TELKOMSEL,12937200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b7943136,Telkomsel 132.000,Pulsa,TELKOMSEL,13035900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b477f851,Telkomsel 133.000,Pulsa,TELKOMSEL,13134600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-2bd44336,Telkomsel 134.000,Pulsa,TELKOMSEL,13233300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-2c28f647,Telkomsel 135.000,Pulsa,TELKOMSEL,13332000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-8efd9672,Telkomsel 136.000,Pulsa,TELKOMSEL,13430700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-c43ddebe,Telkomsel 137.000,Pulsa,TELKOMSEL,13529400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-9b3acb94,Telkomsel 138.000,Pulsa,TELKOMSEL,13628100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-04b64fdc,Telkomsel 139.000,Pulsa,TELKOMSEL,13726800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-70a0f515,Telkomsel 140.000,Pulsa,TELKOMSEL,13825500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-8cd3949c,Telkomsel 141.000,Pulsa,TELKOMSEL,13924200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-f3479f61,Telkomsel 142.000,Pulsa,TELKOMSEL,14022900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-a5256d3d,Telkomsel 143.000,Pulsa,TELKOMSEL,14121600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-91e920e8,Telkomsel 144.000,Pulsa,TELKOMSEL,14220300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-ef8ebd51,Telkomsel 145.000,Pulsa,TELKOMSEL,14319000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-a3a87f7c,Telkomsel 146.000,Pulsa,TELKOMSEL,14417700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-69dfdc60,Telkomsel 150.000,Pulsa,TELKOMSEL,14482500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-db5783b6,Telkomsel 147.000,Pulsa,TELKOMSEL,14516400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-4b1078d0,Telkomsel 148.000,Pulsa,TELKOMSEL,14615100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-378de36f,Telkomsel 149.000,Pulsa,TELKOMSEL,14713800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-53e8a6da,Telkomsel 151.000,Pulsa,TELKOMSEL,14911200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-60987d77,Telkomsel 152.000,Pulsa,TELKOMSEL,15009900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-b6e4ea14,Telkomsel 153.000,Pulsa,TELKOMSEL,15108600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-16a45003,Telkomsel 154.000,Pulsa,TELKOMSEL,15207300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-26b97fa5,Telkomsel 155.000,Pulsa,TELKOMSEL,15306000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-e5baa43a,Telkomsel 156.000,Pulsa,TELKOMSEL,15404700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-4018e972,Telkomsel 157.000,Pulsa,TELKOMSEL,15503400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-89d92c75,Telkomsel 158.000,Pulsa,TELKOMSEL,15602100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-bd962bfa,Telkomsel 159.000,Pulsa,TELKOMSEL,15700800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-6f042559,Telkomsel 160.000,Pulsa,TELKOMSEL,15799500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-24b8417c,Telkomsel 161.000,Pulsa,TELKOMSEL,15898200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-0cbbc723,Telkomsel 162.000,Pulsa,TELKOMSEL,15996900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-e5c6ae1d,Telkomsel 163.000,Pulsa,TELKOMSEL,16095600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-8b70671d,Telkomsel 164.000,Pulsa,TELKOMSEL,16194300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-df685371,Telkomsel 165.000,Pulsa,TELKOMSEL,16293000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-085beb49,Telkomsel 166.000,Pulsa,TELKOMSEL,16391700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-fb033072,Telkomsel 167.000,Pulsa,TELKOMSEL,16490400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-066fdc67,Telkomsel 168.000,Pulsa,TELKOMSEL,16589100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-ae491de9,Telkomsel 169.000,Pulsa,TELKOMSEL,16687800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-fe8c8a86,Telkomsel 170.000,Pulsa,TELKOMSEL,16786500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-672431f5,Telkomsel 171.000,Pulsa,TELKOMSEL,16885200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-fb86b139,Telkomsel 172.000,Pulsa,TELKOMSEL,16983900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-e31f3313,Telkomsel 173.000,Pulsa,TELKOMSEL,17082600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-31c2bae0,Telkomsel 174.000,Pulsa,TELKOMSEL,17181300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-583f0ef3,Telkomsel 175.000,Pulsa,TELKOMSEL,17280000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-904439b2,Telkomsel 176.000,Pulsa,TELKOMSEL,17378700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-e83f68c4,Telkomsel 177.000,Pulsa,TELKOMSEL,17477400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-3ddcb5fa,Telkomsel 178.000,Pulsa,TELKOMSEL,17576100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-7c0fb659,Telkomsel 179.000,Pulsa,TELKOMSEL,17674800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-f97c9e07,Telkomsel 180.000,Pulsa,TELKOMSEL,17773500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-de1638a3,Telkomsel 181.000,Pulsa,TELKOMSEL,17872200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-88e66bf0,Telkomsel 182.000,Pulsa,TELKOMSEL,17970900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-f9ed8ab9,Telkomsel 183.000,Pulsa,TELKOMSEL,18069600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-c5f2fe57,Telkomsel 184.000,Pulsa,TELKOMSEL,18168300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-0977774e,Telkomsel 185.000,Pulsa,TELKOMSEL,18267000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-5ff0456d,Telkomsel 186.000,Pulsa,TELKOMSEL,18365700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-9c2c3b26,Telkomsel 187.000,Pulsa,TELKOMSEL,18464400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-5b7a347c,Telkomsel 188.000,Pulsa,TELKOMSEL,18563100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-6d13199e,Telkomsel 189.000,Pulsa,TELKOMSEL,18661800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-97ad546a,Telkomsel 190.000,Pulsa,TELKOMSEL,18758000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-bc4eb97d,Telkomsel 191.000,Pulsa,TELKOMSEL,18859200,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-9a4f76cc,Telkomsel 192.000,Pulsa,TELKOMSEL,18957900,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-5cc423ff,Telkomsel 193.000,Pulsa,TELKOMSEL,19056600,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-be814cdf,Telkomsel 194.000,Pulsa,TELKOMSEL,19155300,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-a983140a,Telkomsel 195.000,Pulsa,TELKOMSEL,19254000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-0dceeef4,Telkomsel 200.000,Pulsa,TELKOMSEL,19312500,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-93869e03,Telkomsel 196.000,Pulsa,TELKOMSEL,19352700,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-70ff0353,Telkomsel 197.000,Pulsa,TELKOMSEL,19451400,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-c8f057c8,Telkomsel 198.000,Pulsa,TELKOMSEL,19550100,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-100f5c5a,Telkomsel 199.000,Pulsa,TELKOMSEL,19648800,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
pulsa-telkomsel-f2db775e,Telkomsel 205.000,Pulsa,TELKOMSEL,20241000,true,"{""type"":""Umum"",""description"":""Reguler"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/telkomsel.png""}",Pulsa,TELKOMSEL,Umum
